match_id,length,realm,map,killer_player,killer,kills,hooks,killer_result,killer_bp,survivor0_player,survivor0,survivor0_escaped,survivor0_bp,survivor1_player,survivor1,survivor1_escaped,survivor1_bp,survivor2_player,survivor2,survivor2_escaped,survivor2_bp,survivor3_player,survivor3,survivor3_escaped,survivor3_bp
619,7,The MacMillan Estate,Groaning Storehouse,Bronx,Trapper,1,9,Brutal Killer,18974,TrajceBrukata,Ace Visconti,True,8956,ANGRYPUG,Yun-Jin Lee,True,8956,Uncharted,Nancy Wheeler,False,8956,OhTofu,Laurie Strode,True,8956
620,14,Haddonfield,Lampkin Lane,Uncharted,Clown,0,0,Entity Displeased,5503,ScottJund,Felix Richter,True,20158,Trivialiac,Kate Denson,True,20158,imPROBZZ,Laurie Strode,True,20158,Bronx,Cheryl Mason,True,20158
621,17,Haddonfield,Lampkin Lane,TrajceBrukata,Deathslinger,4,12,Merciless Killer,22583,Ayrun,Nea Karlsson,False,17671,Ralph,Dwight Fairfield,False,17671,Yerv,Jane Romero,False,17671,Fungoose,Jill Valentine,False,17671
622,7,The MacMillan Estate,Groaning Storehouse,Yerv,Pig,3,9,Ruthless Killer,23882,Uncharted,Zarina Kassir,False,12434,Ev3ntic,Ash J. Williams,False,12434,Otzdarva,Felix Richter,False,12434,SpookyLoopz,Dwight Fairfield,True,12434
623,20,Crotus Prenn Asylum,Father Campbell's Chapel,imPROBZZ,Wraith,4,12,Ruthless Killer,26406,praxz,Adam Francis,False,25689,ZubatLEL,Cheryl Mason,False,25689,Ev3ntic,Cheryl Mason,False,25689,Uncharted,Meg Thomas,False,25689
624,7,Crotus Prenn Asylum,Father Campbell's Chapel,Otzdarva,Cenobite,4,12,Ruthless Killer,29050,Ohmwrecker,Ace Visconti,False,20639,TheJRM_,Yun-Jin Lee,False,20639,Ralph,Nea Karlsson,False,20639,ZubatLEL,Nea Karlsson,False,20639
625,9,Backwater Swamp,Grim Pantry,Fungoose,Trickster,4,12,Merciless Killer,31447,TheJRM_,Ash J. Williams,False,15182,Umbra,Claudette Morel,False,15182,Skermz,Cheryl Mason,False,15182,Yerv,Mikaela Reid,False,15182
626,20,Backwater Swamp,The Pale Rose,Trivialiac,Plague,3,11,Ruthless Killer,20624,OhTofu,Adam Francis,True,17047,hexy,Yun-Jin Lee,False,17047,SpookyLoopz,Yui Kimura,False,17047,imPROBZZ,Leon Scott Kennedy,False,17047
627,11,Haddonfield,Lampkin Lane,TrU3Ta1ent,Spirit,3,11,Ruthless Killer,24572,Otzdarva,Claudette Morel,False,16457,praxz,Detective David Tapp,True,16457,Fungoose,Feng Min,False,16457,Umbra,Ace Visconti,False,16457
628,9,Backwater Swamp,Grim Pantry,OhTofu,Shape,1,3,Entity Displeased,8780,Ayrun,Laurie Strode,True,9764,Ralph,Mikaela Reid,False,9764,Abadjar,David King,True,9764,TrajceBrukata,Steve Harrington,True,9764
629,8,Backwater Swamp,The Pale Rose,ANGRYPUG,Cannibal,1,9,Brutal Killer,12984,TrajceBrukata,Yui Kimura,True,30400,Uncharted,Steve Harrington,True,30400,Abadjar,Laurie Strode,True,30400,SpookyLoopz,Detective David Tapp,False,30400
630,14,Haddonfield,Lampkin Lane,praxz,Nurse,3,11,Ruthless Killer,5047,Ev3ntic,Jeffrey "Jeff" Johansen,False,6727,imPROBZZ,Élodie Rakoto,True,6727,hexy,Jake Park,False,6727,Skermz,Dwight Fairfield,False,6727
631,10,Backwater Swamp,Grim Pantry,SpookyLoopz,Artist,0,8,Entity Displeased,24904,Umbra,Claudette Morel,True,10384,Ralph,David King,True,10384,ScottJund,Jill Valentine,True,10384,Bronx,Meg Thomas,True,10384
632,9,Backwater Swamp,The Pale Rose,TrajceBrukata,Doctor,3,11,Ruthless Killer,7555,Uncharted,Élodie Rakoto,False,16577,Skermz,Claudette Morel,False,16577,imPROBZZ,Nancy Wheeler,False,16577,ScottJund,Nea Karlsson,True,16577
633,15,Backwater Swamp,Grim Pantry,TrajceBrukata,Hillbilly,1,3,Brutal Killer,14765,TheJRM_,Nancy Wheeler,True,21226,Otzdarva,Leon Scott Kennedy,False,21226,Yerv,Dwight Fairfield,True,21226,Bronx,Ash J. Williams,True,21226
634,16,Haddonfield,Lampkin Lane,Uncharted,Plague,2,10,Brutal Killer,10119,Abadjar,Élodie Rakoto,True,31577,ANGRYPUG,Yun-Jin Lee,True,31577,Ohmwrecker,Quentin Smith,False,31577,hexy,Zarina Kassir,False,31577
635,15,Haddonfield,Lampkin Lane,Ev3ntic,Legion,2,6,Brutal Killer,6095,ScottJund,Quentin Smith,False,24397,ZubatLEL,David King,True,24397,Otzdarva,Jane Romero,False,24397,praxz,David King,True,24397
636,8,Backwater Swamp,The Pale Rose,ANGRYPUG,Ghost Face,0,0,Entity Displeased,25825,Ohmwrecker,Leon Scott Kennedy,True,29695,TheJRM_,Zarina Kassir,True,29695,Ayrun,Adam Francis,True,29695,praxz,Kate Denson,True,29695
637,13,Backwater Swamp,The Pale Rose,Umbra,Blight,2,10,Entity Displeased,28864,TheJRM_,Nancy Wheeler,False,18748,ScottJund,Feng Min,False,18748,Ayrun,Quentin Smith,True,18748,imPROBZZ,Dwight Fairfield,True,18748
638,8,Crotus Prenn Asylum,Father Campbell's Chapel,Trivialiac,Executioner,1,3,Entity Displeased,16859,Ayrun,Claudette Morel,True,15441,TrajceBrukata,William "Bill" Overbeck,True,15441,Ralph,Detective David Tapp,False,15441,TheJRM_,Jill Valentine,True,15441
639,20,Crotus Prenn Asylum,Father Campbell's Chapel,Bronx,Doctor,4,12,Merciless Killer,5984,ANGRYPUG,Adam Francis,False,12529,Abadjar,Quentin Smith,False,12529,SpookyLoopz,Élodie Rakoto,False,12529,praxz,William "Bill" Overbeck,False,12529
640,18,The MacMillan Estate,Groaning Storehouse,ZubatLEL,Clown,4,12,Ruthless Killer,12876,ANGRYPUG,Meg Thomas,False,21969,Ev3ntic,Jane Romero,False,21969,TheJRM_,Élodie Rakoto,False,21969,Uncharted,Nancy Wheeler,False,21969
641,20,Backwater Swamp,The Pale Rose,Otzdarva,Doctor,3,11,Ruthless Killer,20103,TrU3Ta1ent,Adam Francis,False,29420,ZubatLEL,Nea Karlsson,False,29420,Skermz,Jonah Vasquez,False,29420,Ayrun,Élodie Rakoto,True,29420
642,11,Crotus Prenn Asylum,Disturbed Ward,Ralph,Huntress,3,9,Ruthless Killer,24429,Fungoose,Élodie Rakoto,False,22606,Ohmwrecker,Dwight Fairfield,False,22606,Uncharted,Jane Romero,False,22606,hexy,Ash J. Williams,True,22606
643,17,Haddonfield,Lampkin Lane,TrU3Ta1ent,Blight,2,10,Brutal Killer,5906,Umbra,Steve Harrington,True,21891,ScottJund,Meg Thomas,False,21891,hexy,Leon Scott Kennedy,True,21891,ANGRYPUG,David King,False,21891
644,12,Crotus Prenn Asylum,Father Campbell's Chapel,hexy,Plague,0,8,Entity Displeased,26857,Ohmwrecker,Laurie Strode,True,15473,TrajceBrukata,Yui Kimura,True,15473,OhTofu,Ash J. Williams,True,15473,Skermz,David King,True,15473
645,11,The MacMillan Estate,Shelter Woods,imPROBZZ,Huntress,1,9,Brutal Killer,23410,Trivialiac,Jeffrey "Jeff" Johansen,True,12081,Uncharted,Jane Romero,True,12081,Bronx,David King,True,12081,hexy,Jeffrey "Jeff" Johansen,False,12081
646,10,Haddonfield,Lampkin Lane,TheJRM_,Plague,4,12,Merciless Killer,13653,TrajceBrukata,Jeffrey "Jeff" Johansen,False,30294,ZubatLEL,Zarina Kassir,False,30294,Otzdarva,Mikaela Reid,False,30294,Umbra,Élodie Rakoto,False,30294
647,17,Haddonfield,Lampkin Lane,Skermz,Trickster,3,9,Ruthless Killer,11705,Otzdarva,Yun-Jin Lee,False,6600,TrU3Ta1ent,David King,True,6600,ANGRYPUG,Feng Min,False,6600,TrajceBrukata,Detective David Tapp,False,6600
648,19,Crotus Prenn Asylum,Father Campbell's Chapel,Ayrun,Hag,3,11,Ruthless Killer,31031,TrU3Ta1ent,Felix Richter,False,19538,Bronx,Yun-Jin Lee,True,19538,OhTofu,William "Bill" Overbeck,False,19538,hexy,Nancy Wheeler,False,19538
649,19,Crotus Prenn Asylum,Father Campbell's Chapel,OhTofu,Nightmare,1,3,Entity Displeased,26459,Ralph,Cheryl Mason,True,10738,Otzdarva,Feng Min,True,10738,Ayrun,Meg Thomas,False,10738,Umbra,Detective David Tapp,True,10738
650,9,The MacMillan Estate,Groaning Storehouse,ZubatLEL,Deathslinger,1,3,Entity Displeased,8426,Ralph,Élodie Rakoto,True,24787,Skermz,Mikaela Reid,False,24787,TheJRM_,Felix Richter,True,24787,Fungoose,Jill Valentine,True,24787
651,11,Backwater Swamp,Grim Pantry,Ohmwrecker,Cannibal,0,8,Entity Displeased,20929,Yerv,Jane Romero,True,15863,ANGRYPUG,Yui Kimura,True,15863,praxz,Jeffrey "Jeff" Johansen,True,15863,Ralph,Mikaela Reid,True,15863
652,8,Crotus Prenn Asylum,Disturbed Ward,hexy,Demogorgon,0,0,Entity Displeased,18034,TrU3Ta1ent,Claudette Morel,True,10039,OhTofu,Dwight Fairfield,True,10039,Abadjar,Zarina Kassir,True,10039,praxz,Élodie Rakoto,True,10039
653,18,Backwater Swamp,The Pale Rose,Trivialiac,Trickster,0,8,Entity Displeased,17575,Fungoose,William "Bill" Overbeck,True,17692,Umbra,Jonah Vasquez,True,17692,TrU3Ta1ent,Jake Park,True,17692,ScottJund,Jill Valentine,True,17692
654,17,Crotus Prenn Asylum,Disturbed Ward,SpookyLoopz,Blight,2,6,Brutal Killer,22226,Ayrun,David King,False,15884,Trivialiac,Meg Thomas,True,15884,TrajceBrukata,Nancy Wheeler,False,15884,Uncharted,Mikaela Reid,True,15884
655,19,Crotus Prenn Asylum,Disturbed Ward,TrajceBrukata,Huntress,1,9,Brutal Killer,31737,ZubatLEL,Quentin Smith,True,6098,Otzdarva,Meg Thomas,False,6098,Uncharted,Zarina Kassir,True,6098,ANGRYPUG,Feng Min,True,6098
656,10,Backwater Swamp,Grim Pantry,Yerv,Oni,4,12,Merciless Killer,29051,Trivialiac,Cheryl Mason,False,30015,Umbra,Adam Francis,False,30015,OhTofu,Jill Valentine,False,30015,hexy,David King,False,30015
657,20,Crotus Prenn Asylum,Father Campbell's Chapel,imPROBZZ,Nurse,3,11,Ruthless Killer,9913,Ev3ntic,Quentin Smith,False,22195,Ralph,Quentin Smith,False,22195,TheJRM_,Jane Romero,True,22195,Umbra,Feng Min,False,22195
658,16,Crotus Prenn Asylum,Disturbed Ward,TrU3Ta1ent,Ghost Face,1,3,Brutal Killer,20872,Ohmwrecker,Zarina Kassir,True,23551,Uncharted,Ash J. Williams,True,23551,ZubatLEL,Dwight Fairfield,False,23551,Ayrun,Élodie Rakoto,True,23551
659,15,Crotus Prenn Asylum,Father Campbell's Chapel,Ev3ntic,Nightmare,2,10,Entity Displeased,14123,Ralph,Kate Denson,True,19574,Ayrun,Zarina Kassir,False,19574,Yerv,Jake Park,True,19574,TrU3Ta1ent,Laurie Strode,False,19574
660,8,The MacMillan Estate,Ironworks of Misery,TheJRM_,Nightmare,4,12,Merciless Killer,18320,Fungoose,Jake Park,False,29164,OhTofu,David King,False,29164,Abadjar,Claudette Morel,False,29164,Ralph,Steve Harrington,False,29164
661,17,The MacMillan Estate,Coal Tower,ANGRYPUG,Hillbilly,3,11,Ruthless Killer,31702,Skermz,Leon Scott Kennedy,False,10202,Bronx,Jill Valentine,True,10202,Abadjar,Detective David Tapp,False,10202,Uncharted,Cheryl Mason,False,10202
662,10,Haddonfield,Lampkin Lane,Ev3ntic,Doctor,2,10,Brutal Killer,16673,Yerv,Élodie Rakoto,False,17505,Otzdarva,Laurie Strode,False,17505,Umbra,William "Bill" Overbeck,True,17505,TrajceBrukata,Zarina Kassir,True,17505
663,10,Backwater Swamp,Grim Pantry,TrajceBrukata,Artist,2,10,Entity Displeased,23899,SpookyLoopz,Jake Park,False,14536,praxz,Mikaela Reid,False,14536,Uncharted,Detective David Tapp,True,14536,Ralph,Mikaela Reid,True,14536
664,17,The MacMillan Estate,Groaning Storehouse,Bronx,Huntress,4,12,Merciless Killer,17680,TrU3Ta1ent,Laurie Strode,False,25425,TrajceBrukata,Ace Visconti,False,25425,ZubatLEL,Ace Visconti,False,25425,Ohmwrecker,Yui Kimura,False,25425
665,18,Haddonfield,Lampkin Lane,praxz,Pig,2,6,Brutal Killer,10615,TheJRM_,Detective David Tapp,True,15817,OhTofu,William "Bill" Overbeck,False,15817,Bronx,David King,False,15817,Skermz,Cheryl Mason,True,15817
666,18,Backwater Swamp,The Pale Rose,Abadjar,Spirit,0,0,Entity Displeased,15745,Ohmwrecker,Ash J. Williams,True,6827,Trivialiac,William "Bill" Overbeck,True,6827,hexy,Steve Harrington,True,6827,imPROBZZ,Yui Kimura,True,6827
667,10,The MacMillan Estate,Coal Tower,TheJRM_,Artist,1,9,Brutal Killer,29320,TrajceBrukata,Yui Kimura,True,15961,SpookyLoopz,Quentin Smith,False,15961,Otzdarva,Kate Denson,True,15961,ZubatLEL,Leon Scott Kennedy,True,15961
668,13,The MacMillan Estate,Coal Tower,praxz,Nemesis,4,12,Merciless Killer,13092,Trivialiac,Claudette Morel,False,6147,Ev3ntic,David King,False,6147,OhTofu,Claudette Morel,False,6147,SpookyLoopz,Yun-Jin Lee,False,6147
669,8,Haddonfield,Lampkin Lane,Umbra,Trickster,0,0,Entity Displeased,31590,OhTofu,Quentin Smith,True,30774,Bronx,Jill Valentine,True,30774,hexy,Jill Valentine,True,30774,ScottJund,Kate Denson,True,30774
670,19,Haddonfield,Lampkin Lane,Ohmwrecker,Wraith,2,10,Entity Displeased,29662,SpookyLoopz,Zarina Kassir,True,12308,Otzdarva,Jake Park,False,12308,OhTofu,Leon Scott Kennedy,False,12308,TheJRM_,Quentin Smith,True,12308
671,13,The MacMillan Estate,Ironworks of Misery,Otzdarva,Cannibal,2,6,Entity Displeased,28883,Umbra,Quentin Smith,False,27022,SpookyLoopz,Jane Romero,False,27022,TheJRM_,Jonah Vasquez,True,27022,OhTofu,Jonah Vasquez,True,27022
672,13,Backwater Swamp,The Pale Rose,TrajceBrukata,Nurse,3,11,Ruthless Killer,10868,ScottJund,Jake Park,False,27271,imPROBZZ,David King,True,27271,Otzdarva,Nea Karlsson,False,27271,Skermz,Adam Francis,False,27271
673,19,The MacMillan Estate,Coal Tower,SpookyLoopz,Ghost Face,2,10,Entity Displeased,13491,hexy,Laurie Strode,False,29251,Yerv,Mikaela Reid,True,29251,OhTofu,Quentin Smith,False,29251,ScottJund,Élodie Rakoto,True,29251
674,17,The MacMillan Estate,Shelter Woods,TrU3Ta1ent,Oni,1,9,Entity Displeased,17712,Abadjar,Kate Denson,True,25122,Ev3ntic,Ace Visconti,True,25122,Bronx,Jeffrey "Jeff" Johansen,True,25122,ANGRYPUG,Detective David Tapp,False,25122
675,9,Crotus Prenn Asylum,Disturbed Ward,TrajceBrukata,Trapper,4,12,Ruthless Killer,26754,Otzdarva,Ace Visconti,False,6406,praxz,Jane Romero,False,6406,TheJRM_,Jill Valentine,False,6406,Umbra,Mikaela Reid,False,6406
676,11,Haddonfield,Lampkin Lane,TrU3Ta1ent,Clown,4,12,Merciless Killer,15290,TheJRM_,Jonah Vasquez,False,29602,ZubatLEL,Felix Richter,False,29602,Umbra,Kate Denson,False,29602,Ohmwrecker,Kate Denson,False,29602
677,13,Haddonfield,Lampkin Lane,Ayrun,Shape,2,10,Brutal Killer,30724,Fungoose,Meg Thomas,False,8309,hexy,Meg Thomas,True,8309,Otzdarva,Yun-Jin Lee,False,8309,Ralph,Feng Min,True,8309
678,9,Crotus Prenn Asylum,Father Campbell's Chapel,Fungoose,Nemesis,4,12,Ruthless Killer,20448,TheJRM_,Mikaela Reid,False,12051,SpookyLoopz,Detective David Tapp,False,12051,OhTofu,Nea Karlsson,False,12051,Umbra,Zarina Kassir,False,12051
679,20,Backwater Swamp,The Pale Rose,hexy,Deathslinger,0,8,Entity Displeased,11808,Ev3ntic,Felix Richter,True,10487,Ayrun,Jill Valentine,True,10487,Otzdarva,Jill Valentine,True,10487,Ohmwrecker,Claudette Morel,True,10487
680,12,Crotus Prenn Asylum,Father Campbell's Chapel,ANGRYPUG,Blight,3,9,Ruthless Killer,22027,Abadjar,Jonah Vasquez,True,15510,Ralph,Steve Harrington,False,15510,ScottJund,Feng Min,False,15510,Bronx,David King,False,15510
681,19,Backwater Swamp,The Pale Rose,TrU3Ta1ent,Spirit,4,12,Ruthless Killer,7968,OhTofu,Feng Min,False,19034,praxz,Jonah Vasquez,False,19034,ANGRYPUG,Zarina Kassir,False,19034,Umbra,Jill Valentine,False,19034
682,14,Crotus Prenn Asylum,Father Campbell's Chapel,Ralph,Blight,0,8,Entity Displeased,21442,Umbra,Dwight Fairfield,True,14739,ScottJund,Steve Harrington,True,14739,TrajceBrukata,William "Bill" Overbeck,True,14739,Yerv,Meg Thomas,True,14739
683,10,Backwater Swamp,Grim Pantry,Ralph,Executioner,4,12,Merciless Killer,19331,Otzdarva,William "Bill" Overbeck,False,13584,TrU3Ta1ent,Feng Min,False,13584,Abadjar,Meg Thomas,False,13584,ScottJund,Steve Harrington,False,13584
684,14,The MacMillan Estate,Coal Tower,Trivialiac,Deathslinger,4,12,Merciless Killer,24580,Abadjar,Claudette Morel,False,12139,TheJRM_,Cheryl Mason,False,12139,ANGRYPUG,Cheryl Mason,False,12139,Ayrun,Cheryl Mason,False,12139
685,11,Crotus Prenn Asylum,Disturbed Ward,TrajceBrukata,Twins,2,10,Entity Displeased,30371,imPROBZZ,Claudette Morel,True,14103,Fungoose,Dwight Fairfield,False,14103,Ralph,Detective David Tapp,True,14103,SpookyLoopz,Zarina Kassir,False,14103
686,8,The MacMillan Estate,Ironworks of Misery,ANGRYPUG,Twins,3,9,Ruthless Killer,16420,TrU3Ta1ent,Élodie Rakoto,False,5423,Trivialiac,Jeffrey "Jeff" Johansen,False,5423,Uncharted,Kate Denson,True,5423,imPROBZZ,Meg Thomas,False,5423
687,18,Crotus Prenn Asylum,Disturbed Ward,Ohmwrecker,Plague,4,12,Merciless Killer,21267,Trivialiac,Jane Romero,False,22502,imPROBZZ,Meg Thomas,False,22502,Abadjar,Nea Karlsson,False,22502,ANGRYPUG,Yui Kimura,False,22502
688,12,Haddonfield,Lampkin Lane,ScottJund,Legion,2,6,Brutal Killer,9714,Ayrun,Felix Richter,True,5798,OhTofu,Detective David Tapp,False,5798,TheJRM_,Jill Valentine,True,5798,Skermz,Steve Harrington,False,5798
689,15,The MacMillan Estate,Coal Tower,imPROBZZ,Nurse,3,11,Ruthless Killer,8377,Otzdarva,Adam Francis,True,9078,Ev3ntic,Jane Romero,False,9078,Ayrun,Meg Thomas,False,9078,TrajceBrukata,Laurie Strode,False,9078
690,8,Crotus Prenn Asylum,Father Campbell's Chapel,SpookyLoopz,Deathslinger,1,9,Brutal Killer,19924,Yerv,Jeffrey "Jeff" Johansen,True,16742,Umbra,Yun-Jin Lee,False,16742,Trivialiac,Felix Richter,True,16742,OhTofu,Cheryl Mason,True,16742
691,16,The MacMillan Estate,Coal Tower,Ohmwrecker,Hillbilly,4,12,Ruthless Killer,18016,Uncharted,Zarina Kassir,False,6032,Trivialiac,Élodie Rakoto,False,6032,ANGRYPUG,Kate Denson,False,6032,praxz,Adam Francis,False,6032
692,7,Crotus Prenn Asylum,Father Campbell's Chapel,TheJRM_,Trickster,0,0,Entity Displeased,29935,Ev3ntic,Nea Karlsson,True,9416,ANGRYPUG,Dwight Fairfield,True,9416,ZubatLEL,Adam Francis,True,9416,Otzdarva,Laurie Strode,True,9416
693,13,The MacMillan Estate,Ironworks of Misery,TrU3Ta1ent,Plague,4,12,Ruthless Killer,19013,Ayrun,Yun-Jin Lee,False,16877,Uncharted,Leon Scott Kennedy,False,16877,Otzdarva,Élodie Rakoto,False,16877,TheJRM_,Ace Visconti,False,16877
694,14,Crotus Prenn Asylum,Father Campbell's Chapel,Bronx,Nurse,0,0,Entity Displeased,6072,hexy,Yui Kimura,True,9323,TrajceBrukata,Cheryl Mason,True,9323,Uncharted,Mikaela Reid,True,9323,ANGRYPUG,Ash J. Williams,True,9323
695,19,Haddonfield,Lampkin Lane,SpookyLoopz,Legion,1,3,Brutal Killer,25415,Ayrun,Adam Francis,True,8255,Ev3ntic,Jill Valentine,True,8255,Umbra,David King,False,8255,Otzdarva,Yun-Jin Lee,True,8255
696,19,The MacMillan Estate,Groaning Storehouse,Otzdarva,Nurse,4,12,Ruthless Killer,27685,Ayrun,Yui Kimura,False,17775,ZubatLEL,Nancy Wheeler,False,17775,Fungoose,Dwight Fairfield,False,17775,TrajceBrukata,David King,False,17775
697,17,The MacMillan Estate,Ironworks of Misery,hexy,Doctor,1,3,Brutal Killer,28669,ANGRYPUG,Cheryl Mason,True,26674,Ev3ntic,Yui Kimura,True,26674,OhTofu,Yui Kimura,True,26674,Otzdarva,Jonah Vasquez,False,26674
698,8,Haddonfield,Lampkin Lane,SpookyLoopz,Huntress,2,10,Entity Displeased,31681,imPROBZZ,Mikaela Reid,True,9696,Umbra,Mikaela Reid,True,9696,Yerv,Feng Min,False,9696,OhTofu,Feng Min,False,9696
699,16,Backwater Swamp,Grim Pantry,ZubatLEL,Doctor,2,6,Entity Displeased,30997,OhTofu,Jake Park,True,8533,Abadjar,Leon Scott Kennedy,True,8533,Ayrun,Laurie Strode,False,8533,Ev3ntic,Mikaela Reid,False,8533
700,13,The MacMillan Estate,Shelter Woods,ScottJund,Spirit,0,8,Entity Displeased,26210,Uncharted,Adam Francis,True,5091,TheJRM_,Dwight Fairfield,True,5091,Ayrun,Dwight Fairfield,True,5091,TrU3Ta1ent,Jill Valentine,True,5091
701,20,Crotus Prenn Asylum,Disturbed Ward,TrU3Ta1ent,Trickster,4,12,Merciless Killer,5453,Ev3ntic,William "Bill" Overbeck,False,30128,Ralph,Claudette Morel,False,30128,Umbra,Adam Francis,False,30128,Fungoose,David King,False,30128
702,14,Haddonfield,Lampkin Lane,Ralph,Wraith,2,10,Brutal Killer,11980,Uncharted,Nancy Wheeler,True,20296,Ayrun,Feng Min,False,20296,praxz,Meg Thomas,True,20296,ScottJund,Cheryl Mason,False,20296
703,13,Crotus Prenn Asylum,Father Campbell's Chapel,ScottJund,Spirit,0,8,Entity Displeased,25499,Fungoose,William "Bill" Overbeck,True,22474,Uncharted,Adam Francis,True,22474,Ayrun,Dwight Fairfield,True,22474,TheJRM_,Zarina Kassir,True,22474
704,11,Haddonfield,Lampkin Lane,Otzdarva,Oni,1,3,Entity Displeased,31005,imPROBZZ,Claudette Morel,True,27743,Uncharted,Ace Visconti,False,27743,TrajceBrukata,Detective David Tapp,True,27743,Fungoose,Zarina Kassir,True,27743
705,9,Backwater Swamp,Grim Pantry,praxz,Demogorgon,2,6,Brutal Killer,7970,Umbra,Yui Kimura,True,28139,Ev3ntic,Feng Min,True,28139,TrU3Ta1ent,Jane Romero,False,28139,Yerv,Nancy Wheeler,False,28139
706,18,Haddonfield,Lampkin Lane,SpookyLoopz,Ghost Face,2,6,Brutal Killer,23242,ANGRYPUG,Adam Francis,True,8059,ScottJund,Mikaela Reid,True,8059,praxz,Claudette Morel,False,8059,Umbra,Jane Romero,False,8059
707,7,Backwater Swamp,Grim Pantry,ScottJund,Hag,3,9,Ruthless Killer,15850,Bronx,William "Bill" Overbeck,False,20901,Ev3ntic,Ace Visconti,False,20901,Ralph,David King,False,20901,praxz,Jill Valentine,True,20901
708,9,The MacMillan Estate,Suffocation Pit,ScottJund,Shape,1,9,Brutal Killer,5152,TrajceBrukata,Jonah Vasquez,False,17381,Bronx,Adam Francis,True,17381,Abadjar,Dwight Fairfield,True,17381,Skermz,Dwight Fairfield,True,17381
709,20,Haddonfield,Lampkin Lane,Ayrun,Ghost Face,4,12,Ruthless Killer,12696,OhTofu,Nea Karlsson,False,9364,Uncharted,David King,False,9364,Fungoose,Ace Visconti,False,9364,TheJRM_,Jane Romero,False,9364
710,14,Crotus Prenn Asylum,Disturbed Ward,Umbra,Cenobite,0,0,Entity Displeased,11596,Bronx,Steve Harrington,True,31084,Ev3ntic,Steve Harrington,True,31084,ZubatLEL,Jeffrey "Jeff" Johansen,True,31084,ScottJund,Jeffrey "Jeff" Johansen,True,31084
711,8,Haddonfield,Lampkin Lane,Bronx,Shape,4,12,Merciless Killer,25595,ZubatLEL,Jeffrey "Jeff" Johansen,False,16275,ANGRYPUG,Zarina Kassir,False,16275,Ohmwrecker,Leon Scott Kennedy,False,16275,Umbra,Steve Harrington,False,16275
712,14,Crotus Prenn Asylum,Disturbed Ward,ZubatLEL,Hillbilly,0,8,Entity Displeased,18275,Abadjar,Steve Harrington,True,16625,Trivialiac,Claudette Morel,True,16625,Ralph,Nea Karlsson,True,16625,OhTofu,Mikaela Reid,True,16625
713,17,Haddonfield,Lampkin Lane,SpookyLoopz,Trapper,0,8,Entity Displeased,24791,Yerv,Cheryl Mason,True,28185,praxz,Quentin Smith,True,28185,imPROBZZ,Ash J. Williams,True,28185,Abadjar,Ace Visconti,True,28185
714,9,Crotus Prenn Asylum,Disturbed Ward,Uncharted,Executioner,1,9,Entity Displeased,21611,ANGRYPUG,Jake Park,False,14630,Skermz,Jane Romero,True,14630,Trivialiac,Nea Karlsson,True,14630,Yerv,Yun-Jin Lee,True,14630
715,11,Backwater Swamp,The Pale Rose,TrajceBrukata,Oni,1,9,Entity Displeased,5593,Ralph,Nancy Wheeler,False,5292,Uncharted,Adam Francis,True,5292,hexy,Kate Denson,True,5292,Ev3ntic,Mikaela Reid,True,5292
716,17,Backwater Swamp,The Pale Rose,ANGRYPUG,Clown,0,8,Entity Displeased,17214,Umbra,Jane Romero,True,6371,OhTofu,Dwight Fairfield,True,6371,praxz,Ace Visconti,True,6371,Fungoose,Élodie Rakoto,True,6371
717,16,Backwater Swamp,The Pale Rose,Bronx,Wraith,2,6,Brutal Killer,5246,Fungoose,Mikaela Reid,True,25287,OhTofu,Jake Park,False,25287,Otzdarva,Jeffrey "Jeff" Johansen,True,25287,TrU3Ta1ent,Jeffrey "Jeff" Johansen,False,25287
718,16,Crotus Prenn Asylum,Father Campbell's Chapel,Skermz,Demogorgon,2,10,Entity Displeased,24903,Abadjar,Jake Park,True,12439,ZubatLEL,Zarina Kassir,False,12439,Ev3ntic,Claudette Morel,False,12439,TrajceBrukata,Ash J. Williams,True,12439
